"ids","X","L1","L2","A","C","Y"
538,3,1,1,1,7.16064046763783,1.41325709488778
539,2,1,0,0,4.92786605848904,1.20066923198469
540,2,1,1,1,10.4091346332035,4.47442143075371
541,3,0,1,1,1.89668845421333,5.41592668577138
542,3,1,1,1,2.75322489782533,3.7669717102389
543,2,0,1,1,4.37706295131313,2.09043058903233
544,2,0,1,0,7.86010319075291,2.01831041617615
545,3,1,0,1,12.7408069421267,1.55889356663691
546,2,1,0,1,26.69289633247,3.57612753151052
547,1,1,0,1,31.8517208769005,1.98531552503957
548,1,1,0,1,34.2733641771872,3.02893682577751
549,3,1,0,1,11.7859132498815,1.75816485821753
550,3,1,1,1,6.1067497378106,0.95828503164067
551,2,0,0,1,13.5292784772489,1.44587512462478
552,2,1,0,1,8.5181927232823,1.60040086341862
553,3,1,1,1,7.19945940975029,0.734402965567839
554,3,1,1,1,4.79611425643722,0.921139876028638
555,3,0,0,1,3.570729061135,0.328162374099033
556,3,1,1,1,5.67572855008733,2.55272889454969
557,2,0,1,0,3.13918511986354,3.07122513073635
558,2,0,0,1,16.0055000896006,1.41373456489335
559,2,0,0,1,15.3364618581931,4.08892593512219
560,3,1,1,1,5.04173236476505,2.23939251146638
561,1,0,0,0,7.83135739165261,0.999331819547054
562,3,0,1,1,1.50727075775597,4.62898028060162
563,3,1,0,1,16.1628415825828,1.73207849201353
564,1,0,0,1,4.86668410981359,3.82247494115181
565,2,0,1,1,4.86568816246168,10.119294275905
566,2,1,0,1,11.340222306823,2.41223578007819
567,1,1,0,1,10.9888707751211,2.71562667220814
568,2,1,0,1,22.280100878806,2.25012281853375
569,2,1,0,1,6.66053783579013,0.367304400335824
570,2,0,1,1,3.26523122871123,3.17926740897216
571,3,1,1,1,3.68068840415062,1.45806569525047
572,1,0,0,0,16.331808026959,2.50101688682329
573,2,1,0,1,19.1325796964527,0.604477338799303
574,3,0,1,1,2.50405702456358,2.48699348339272
575,2,0,0,1,11.2286676016375,5.17270346329912
576,2,0,1,1,2.86093089530426,1.87124808381859
577,2,1,1,1,14.3349032963811,2.01502820674298
578,3,1,1,1,7.32938234960731,1.31515237613674
579,2,1,0,1,9.82974782853074,1.84110813809762
580,3,1,1,1,8.42357213085019,1.85678652349916
581,2,0,1,0,3.27536954844202,1.32755704773565
582,1,0,0,0,10.0357142080979,0.516081817515756
583,3,1,1,1,4.94994452459552,0.773722558406266
584,2,1,0,0,7.28484762324744,1.38404776574569
585,2,1,0,1,4.82212774278432,3.57495773555776
586,2,1,1,0,5.50174379917771,2.93996181482835
587,1,0,0,0,9.53040023710265,3.02867371186901
588,2,0,0,1,6.98057263501971,1.81515494574528
589,2,1,0,1,15.273948420079,1.91653376393046
590,2,1,1,1,5.4045281885419,3.14825092950905
591,3,0,1,1,3.54799350354232,1.39264346382122
592,3,1,0,1,18.2971889592959,0.742648656916467
593,2,0,1,1,5.91851270881607,5.8408936636106
594,1,0,0,0,12.1262100931824,1.86838234746419
595,2,1,0,1,12.374880184319,2.88795989262143
596,2,1,0,1,18.1371181082253,3.35588490758331
597,3,1,1,1,5.06128699902736,1.47182480444519
598,3,1,1,1,3.28373113572973,2.21711611278767
599,2,1,0,0,11.7627604932412,3.34857127720901
600,1,0,0,0,6.46898973364533,1.73538024694474
601,3,1,0,1,4.44386160613175,0.730824598258943
602,2,0,1,0,1.47727070682432,1.43824280112855
603,3,1,1,0,4.31157407256741,1.94434108249011
604,3,0,1,0,1.50921116324316,1.54666693788223
605,3,1,0,1,9.24108734909738,0.442616443514074
606,3,1,1,1,11.7943617395283,1.4400917382821
607,3,1,0,1,1.53580890223282,1.05928328868669
608,3,1,1,0,3.46583324052721,1.77723508107609
609,3,1,1,0,5.46938887933143,3.14369468780978
610,2,1,1,1,18.2516599483459,6.28617491978056
611,2,1,0,0,15.0577808469279,2.03240315899113
612,1,0,0,0,3.39448341217131,2.00768577575978
613,2,1,1,0,4.3969249793483,1.17832791754601
614,2,0,0,0,7.75014049035063,0.567128204885047
615,3,1,1,1,4.04492002521266,1.82632563118567
616,2,0,0,1,13.1193300604246,1.96838885822889
617,2,0,0,1,13.4351714214671,4.25871101954536
618,1,0,0,1,12.9199952987807,7.5856139837678
619,1,0,0,0,7.57095421997431,1.71343699144079
620,3,0,1,1,4.22318095171533,2.25628782525014
621,1,0,0,1,12.3373669314668,9.122802621712
622,3,1,0,0,7.70673156979194,1.22306921112676
623,2,1,1,1,8.60583561202561,1.23987451150528
624,2,0,1,1,8.41222569081254,4.7510087162185
625,2,0,1,1,4.07015122775724,5.69772918899497
626,1,0,0,1,12.0960235050035,7.19948653167437
627,3,1,1,1,3.89622197137486,3.23015188206432
628,1,1,0,1,8.68562152138905,1.01318478245536
629,2,1,0,0,30.3460990857891,2.28886528045917
630,1,0,0,1,16.2485086470065,0.607942340639094
631,2,1,0,1,31.445189024791,1.92829584738668
632,3,1,1,1,5.88368178875367,1.72591429432191
633,1,0,0,0,3.14100097640749,1.83551365881423
634,2,1,0,1,28.8375303568217,2.16325860084379
635,3,0,1,1,4.44411674488883,3.50593516749792
636,3,1,1,1,6.85456777526462,0.917227787017716
637,3,1,1,1,11.1766523911716,2.73352269718119
638,2,1,1,1,6.6752956307467,1.64636868001448
639,2,0,0,0,2.05749124320806,0.589388679947363
640,1,1,1,0,7.46835342272865,3.0075231925929
641,2,1,1,1,2.59763510470291,2.61461869400089
642,1,1,0,1,33.1762120808131,0.791481270667751
643,2,0,0,0,12.8613409812712,0.462822168729819
644,2,0,0,1,13.771038535948,1.21841735463554
645,1,0,0,1,17.3375339139993,3.78923909092959
646,3,1,0,0,2.10606414163321,0.955324224232161
647,1,1,0,0,15.0588332981854,2.32405741792227
648,2,1,0,0,4.50619378492383,1.10206644327291
649,2,0,0,1,10.468836559473,3.34893329016082
650,2,0,0,0,3.78442134899034,1.67251188918521
651,3,0,1,1,1.63289562843996,0.882977703412429
652,2,0,0,1,8.03658911154218,3.43763587939289
653,2,1,1,0,6.84279504243247,1.65784509161417
654,3,1,1,1,8.68932613678513,2.03009430014539
655,3,1,0,0,2.268704996127,1.00119879376872
656,3,1,1,0,1.09716683444385,1.72376794104457
657,1,0,0,0,11.9657649279886,2.06807008259384
658,3,1,0,1,7.42779677705641,0.420791600750495
659,3,1,1,1,1.66885158607953,1.83941967712148
660,1,0,0,0,6.17375866372359,0.562520815878825
661,2,0,0,1,11.3989549450801,4.10171655773171
662,3,1,0,1,8.92229831632001,1.31272277865928
663,3,1,0,1,20.6067174550162,1.90113072866668
664,2,0,0,1,10.6939240545501,2.99678756349547
665,3,0,1,1,0.789670300909205,1.54405608949057
666,1,0,0,0,8.95810121283665,1.21292864699336
667,3,1,1,1,8.3708248305123,2.47845289173619
668,2,0,1,1,6.4325286632663,11.571965988994
669,2,1,0,0,10.76640166533,2.95320443735856
670,2,1,1,1,3.78242701230986,2.03572785579626
671,2,0,1,1,8.22574977736884,3.26851708816111
672,2,1,0,1,19.2394249300239,1.61070397494554
673,3,0,1,1,1.47019376877937,1.2294212029771
674,1,0,0,1,21.2707435205082,7.14319918966438
675,3,0,1,1,5.01486106004204,1.20414656196609
676,3,1,0,1,5.23205996536277,1.38266295539169
677,3,0,1,1,3.2984955832994,5.6582363934991
678,2,1,0,1,15.9085863246761,2.84977850629125
679,3,1,1,1,2.60203706883084,1.99868870672906
680,3,1,0,1,11.9972190325071,1.72581790104337
681,3,1,1,1,6.69249857324488,2.65095322007868
682,2,1,0,1,15.973762289618,1.47861293238897
683,1,0,0,1,24.7418779656156,3.45768844598141
684,3,1,0,1,3.00814591206023,2.205281823604
685,3,1,0,0,8.07294292913079,0.0765295123733289
686,3,1,1,1,5.92940914616615,3.27859608737582
687,3,1,1,1,7.34946872588275,1.654692154811
688,2,1,0,1,7.92769763298987,0.386420470540455
689,3,1,1,1,4.94765313717886,1.77429684538923
690,3,1,1,1,6.05958667274228,2.29913371702107
691,3,1,0,0,10.7795118082103,0.979486809519641
692,3,1,1,1,2.77405461461595,1.16418799152616
693,3,1,1,0,7.39588572072702,1.76490871804093
694,1,1,0,1,27.1385810599856,2.77323082625604
695,3,0,1,1,5.40780733454599,1.47795541273922
696,3,1,0,1,6.52892114670447,0.357224436386429
697,3,1,1,1,0.788779131646898,3.31439454210802
698,3,1,0,1,9.87222147589046,0.701664025971499
699,1,0,0,1,8.99951109942742,2.2991667114061
700,2,0,1,1,4.24866709570194,2.97963371643384
701,3,0,1,1,4.90988223009344,2.57776645489945
702,2,0,1,1,5.46578415292954,4.79722214596055
703,3,0,1,1,1.84958404624635,4.68400849155607
704,3,0,1,1,2.08675206086099,4.99876382077664
705,3,0,1,1,4.78572638558868,1.81508685682357
706,2,0,1,1,4.23273264502696,4.68677571819097
707,3,1,1,1,4.63691910426081,2.3311787091753
708,3,1,1,1,1.49519963124282,2.42715715125834
709,2,0,1,1,8.56411234978752,0.416067667505398
710,1,0,0,0,15.2257345450831,0.541218905241296
711,2,1,0,0,1.46650373859488,1.33732874946682
712,3,1,1,1,4.08973956606013,1.37757815107522
713,1,0,0,0,11.2459703223127,2.13420780197218
714,3,1,1,1,5.05103041750647,3.13380486295067
715,3,0,1,1,4.47828884291079,1.13674694596521
716,3,0,1,1,3.26440373409371,6.2461609595876
717,3,0,1,1,3.26269586536716,4.08603040988028
718,3,1,1,1,3.85319608050182,2.11016146414462
719,3,1,1,1,5.21058101148456,1.32999593744818
720,1,0,0,0,6.93642331924103,1.89449848382036
721,2,1,0,1,14.4911313298055,1.69795027551445
722,1,0,0,1,24.4119841453972,5.14350473160742
723,3,0,1,1,6.7708727193442,3.156365331942
724,3,1,1,1,3.35003970997674,0.657325578523167
725,1,0,1,1,6.63504402381794,10.0878910194546
726,2,1,0,1,3.98882169729774,1.45766903428508
727,1,1,0,1,50.5814004050352,2.62930315687223
728,2,0,1,1,1.67983192802325,5.99149249232719
729,2,0,0,1,11.5591076395203,1.53568675567628
730,3,1,1,1,3.86513626941711,2.16711515130774
731,1,0,0,0,16.448474060834,3.37230734097367
732,3,1,1,1,6.92086343140521,1.92631777482003
733,3,0,1,1,3.545534750032,1.96994398557884
734,3,1,0,1,8.10389756320108,0.707492847549784
735,3,0,1,1,2.54690591607747,1.49965605587961
736,2,0,0,1,12.1940652298446,3.91348772832423
737,2,0,0,1,10.083876338279,1.09884656110012
738,1,0,0,1,16.0261368365524,3.00152776190353
739,2,1,0,1,23.2474265748994,1.42490733095428
740,3,1,1,1,3.53971637302474,3.65026806096026
741,3,1,0,1,20.3466148373546,0.583582688703169
742,2,0,1,1,0.993449730095564,4.76734371691868
743,2,0,0,1,7.70681485366584,0.951036304304337
744,1,0,0,1,16.8386301096619,4.64168341356531
745,2,0,1,1,9.95522494529278,2.86864115340374
746,2,0,1,1,3.09245861928747,1.58291077114575
747,3,0,1,1,2.85197880162445,2.31461357409961
748,2,0,0,0,5.37522157382437,1.03418259862562
749,2,0,1,1,4.26140654257157,5.62949410792135
750,3,0,1,1,2.46800733885086,2.43987550667028
751,3,0,1,1,1.29254956789584,4.89645250443372
752,2,0,1,1,9.20807808446559,2.38404272920262
753,2,1,0,1,5.4843520763089,4.60616256051198
754,2,1,0,1,20.8990579611118,2.54656015732538
755,1,1,0,0,9.2421681374642,6.40023263719578
756,2,1,0,1,1.62503802916628,1.22827797985292
757,2,1,0,1,22.5596595426276,1.31975328831598
758,2,1,0,1,19.703561967059,2.05361926206269
759,2,1,0,1,10.3306664981153,1.88495628731536
760,1,1,0,1,15.2495468408771,0.478364637913194
761,3,1,0,1,17.135695252339,0.765021349942131
762,2,0,1,1,1.40155773004502,4.918747075972
763,2,0,1,0,4.33808930292801,2.28705081840833
764,1,0,0,0,9.49165683008903,1.36397872248573
765,2,0,1,1,4.08619081241738,3.13286367228654
766,2,1,0,0,11.0078535922382,3.04751250489933
767,2,1,0,1,6.60929223478239,2.35973533996008
768,3,0,1,1,2.67846382043927,3.15315680265825
769,2,0,0,1,9.53034044501005,6.48291574549535
770,2,0,1,1,3.31545383108989,1.53938309170246
771,1,1,0,0,6.03783319777152,5.19575992289669
772,2,1,0,1,10.8466160732063,0.991389897279143
773,2,1,1,1,16.0047094741547,2.36672803045922
774,2,0,0,0,5.50466047864975,2.58333141634977
775,3,0,0,1,5.38068740347373,1.67022945336894
776,2,1,1,0,7.14659659402603,4.55673710711672
777,3,1,0,1,10.2141319943948,2.69991314308988
778,2,0,0,0,8.5006711352224,1.73439795978652
779,3,1,1,1,6.60665486733774,2.82226749187077
780,2,1,0,0,4.72478202470127,0.434055818632739
781,3,1,1,1,9.46190309265379,1.24918271625823
782,3,0,1,1,4.52530487765575,1.34700615765017
783,3,1,1,1,10.8594993936406,0.785128054552604
784,3,1,1,1,5.11072627919842,0.411455121753623
785,3,1,1,1,4.42703792484606,0.5049659166137
786,1,0,0,1,9.63023492297354,5.09547709191066
787,3,1,1,1,8.61775715239469,2.31595590423465
788,3,0,1,0,1.53536229663806,0.507001200912699
789,3,1,1,1,4.6263711874619,2.02782554374881
790,3,1,0,1,14.5821740021835,0.653865628693943
791,3,1,1,1,13.2338153374333,0.693399820652459
792,2,0,1,1,7.91392065053827,2.98568759466436
793,3,1,1,0,4.72889689366262,0.864954877121929
794,2,0,0,1,2.58495787774392,2.41434568122203
795,3,1,0,1,20.6987723718262,1.22290969030544
796,2,0,0,0,4.33419477641262,1.44342162450129
797,3,1,1,1,7.99531740719094,2.1868729788294
798,3,0,1,0,1.62653439145082,1.30412487390031
799,2,1,0,1,4.85962577160215,0.358092798509242
800,3,0,1,0,2.19903100416359,0.911012566784245
801,3,1,0,1,16.3329880992293,1.33449398112572
802,1,1,0,1,25.6590377720118,3.33330240769812
803,2,0,1,0,5.10586422804937,3.16778933070793
804,3,0,1,1,2.63932948526899,3.07868400982227
805,3,1,1,1,5.79117923982712,1.02234028067198
806,2,1,1,0,2.86152345978726,4.64611657885673
807,2,1,0,1,8.16956312547948,1.31956741635336
808,3,1,1,1,1.9231422825951,0.396147525557653
809,3,0,1,1,1.23759513909529,1.84743912189153
810,2,1,0,1,11.1701705260226,3.26491166413975
811,1,0,0,0,18.2441861435433,1.95317469965584
812,1,0,0,1,11.1510283187709,8.00742943213422
813,2,0,0,1,12.2057769535925,1.96926670911881
814,3,0,1,1,1.24370872491543,6.8646941211069
815,3,1,1,1,10.1524302673528,3.09358429095197
816,1,0,1,0,8.64275378375922,2.07556644313865
817,3,1,1,1,2.45906940181696,2.06640898765155
818,3,1,0,1,8.99590206234273,0.259305718076882
819,3,1,1,1,0.667564839669526,1.20200774480962
820,1,0,0,0,4.56936277555856,1.09974179866698
821,3,1,1,0,5.39673823633786,3.28109144659069
822,2,1,0,1,24.4800935267619,1.93862903421765
823,3,1,1,1,5.77088317319491,1.65197485447879
824,1,1,0,0,18.1676033765728,0.825027877141072
825,1,0,0,0,8.42407460039112,1.05533396184876
826,1,0,0,1,31.2662545052541,6.25974552253775
827,1,0,0,1,10.0405696209718,2.75059405703814
828,3,1,0,1,11.946446294504,1.30361364286696
829,3,0,1,1,3.45645712763912,0.424545768543328
830,1,0,1,1,9.79218756563515,3.73637943327592
831,2,0,1,1,5.00127161078286,6.69442434637779
832,1,1,0,1,14.213497954647,3.61701820216562
833,2,0,0,1,12.3021844907867,0.993180780385104
834,2,1,0,1,0.750090459965719,2.14349207402573
835,3,1,1,1,4.39231123699826,0.968521683904239
836,2,0,1,0,3.67754145275867,3.50416445811729
837,3,1,0,1,6.73098077752649,1.63575676511096
838,2,1,1,1,5.13758112884229,0.792494734620694
839,2,0,1,0,3.46040148984155,1.31067271990869
840,2,0,0,1,20.4799500617482,2.43667723647934
841,1,1,0,0,5.83312810250728,2.32270085820914
842,3,0,1,1,4.65357454108813,3.76663668448696
843,2,0,0,0,2.81088377878585,1.02576258009731
844,1,0,0,1,35.4149207232231,1.31632653796782
845,2,0,1,1,4.09340795413783,0.743134352347667
846,1,0,0,0,16.7902801643784,1.6984544854791
847,3,0,1,1,3.47139154852676,1.43568973306828
848,1,0,0,0,10.3798384309017,2.33901368942701
849,2,1,0,1,5.17454987245921,2.00270324848955
850,2,0,0,0,2.95854259001423,1.01561817362503
851,2,0,1,0,1.54962101169458,1.86383314986987
852,3,0,1,1,5.95881599318099,2.74475862951863
853,3,1,0,1,20.35562554869,0.733960926411242
854,1,0,0,0,5.88079990358188,2.50672661183318
855,3,1,0,1,1.40161066584933,0.176737091736267
856,1,1,0,0,7.27936800485046,2.12380884676152
857,2,1,1,0,6.82840554641484,1.38628661653904
858,2,0,1,0,2.30553276819876,3.41275088506526
859,2,0,1,1,4.4837099633195,5.21207391706282
860,1,0,0,1,22.3528724002213,7.61523530975006
861,2,0,1,1,1.16555868765028,5.74733093815283
862,3,0,1,1,8.96204299415106,2.93149707357826
863,1,0,0,0,10.7722793830911,1.56421786390893
864,3,1,1,1,8.93001994232553,2.79436708017548
865,3,1,1,1,0.893066495383688,2.25639483553006
866,1,0,0,0,3.09248458073828,2.52776698000834
867,1,0,0,1,35.2112463686634,5.25275640764838
868,2,0,0,1,25.8275611854958,1.98201854691547
869,3,0,1,1,3.24974796340629,2.86667278917511
870,2,0,1,1,4.28911773956133,2.25686392078609
871,3,1,1,1,13.1788570689832,0.95808033130281
872,3,1,1,1,5.07502411261632,1.38893981860417
873,2,1,1,1,2.81458728019871,1.39598880958727
874,2,1,1,1,12.2659145807437,2.38230097827808
875,2,0,0,1,11.0497727212922,1.44848156452359
876,1,0,0,0,18.3444138678351,2.95524504921005
877,3,1,1,0,5.10333596477595,1.42490267603047
878,3,1,1,1,5.67970241353141,2.31816552266786
879,1,0,0,1,10.5104863597471,3.6178963885712
880,2,0,0,1,8.65888972767686,3.44297452309372
881,2,0,0,1,6.55638024330362,6.04934963690338
882,3,0,1,1,5.62069173756401,3.85667445794267
883,2,0,0,1,6.59052854095633,5.277601089673
884,3,1,1,1,6.18869873487056,1.82307713206433
885,3,1,1,0,4.04485300457549,1.76287698203526
886,1,0,0,1,9.72301881457626,1.96977150955729
887,1,0,0,1,18.7835393934257,4.37320018431318
888,3,1,1,1,0.247620557653443,0.0707573718238395
889,3,0,1,1,3.65867800927261,1.87789227204156
890,2,1,1,1,6.09735429595963,1.21279824666125
891,1,0,0,0,23.7104649728109,2.75189053092371
892,2,1,1,0,5.23955178073256,2.28013511851294
893,2,0,0,0,8.18672624553799,0.935563084997277
894,2,1,1,1,17.3464285164953,0.713015868622066
895,2,0,1,1,8.06100687170773,2.32546954429135
896,2,1,0,1,24.5437773656022,1.54096816184948
897,2,0,0,1,2.36346196800034,1.65366719569831
898,2,0,1,1,3.939176564992,6.52838140541416
899,2,1,0,0,4.66582865786769,3.01219511290219
900,3,1,1,1,7.50265977178725,2.88538469920668
901,3,1,1,1,1.18617842080028,2.32649431002713
902,3,1,1,0,1.99009934146182,1.26373147386239
903,3,1,1,1,2.16564441172292,1.45511397436905
904,2,0,0,1,6.21714799645846,1.39826432255994
905,3,1,1,1,5.11838326561794,1.96015838222946
906,2,0,0,1,6.6994328493567,2.74541512573807
907,2,0,0,1,4.66760944728317,7.13150352838253
908,2,1,0,1,21.1524482425498,0.410878672972053
909,2,0,1,1,7.7054547689068,13.9315351195091
910,3,0,1,1,0.279216245755265,1.1706149915366
911,1,0,1,1,9.48908606244309,7.42325057434704
912,3,1,1,1,3.37434693245478,1.07453186805617
913,1,0,0,0,11.5914584242328,3.84179804883951
914,1,1,0,0,12.7049369999546,0.959629850750009
915,3,0,1,1,6.13547420087997,1.84402212428889
916,3,1,1,1,11.578065261893,3.28089763234439
917,3,1,1,1,9.7192461400761,1.10498850462316
918,3,0,0,1,14.5226550093092,3.43026482199137
919,1,1,0,1,20.0868706942179,4.63640756621429
920,1,0,0,0,14.2519657663585,2.12348865451959
921,2,0,1,0,2.77728064173591,1.73521750375186
922,1,0,0,1,10.7868838652325,6.21186109799275
923,2,1,0,0,8.22514196565686,2.71259427055199
924,2,1,1,1,10.0829354145066,2.23990103152255
925,2,1,1,1,12.5235622952621,0.3490379639719
926,3,1,1,0,5.72786531207556,1.80903390459287
927,3,1,1,1,13.0855030542289,2.66736196719015
928,3,1,1,1,1.76823031760895,2.80130618087993
929,3,1,0,1,5.60234260754931,1.36178067595649
930,3,0,1,1,3.15980268736881,4.86281298811831
931,1,1,0,1,26.8089604591586,1.93416860329882
932,3,1,1,1,10.7881367427221,1.60009315444903
933,3,1,0,1,6.23724431167344,0.538215327440184
934,3,0,1,1,0.454634065654601,4.49717520897245
935,3,1,0,0,6.33074049921954,0.947156984361097
936,3,1,1,1,9.96994252238123,3.06504636967481
937,3,1,1,1,7.0715491970833,0.766061998185825
938,2,0,1,1,7.90331528437847,4.18038544881058
939,3,0,1,1,2.34968244102981,1.66301792106606
940,1,1,1,0,8.45305161981611,5.9402408524701
941,2,0,0,1,5.60690749420359,2.28395563417491
942,3,1,1,1,6.48884104740833,2.02744515669777
943,3,0,1,1,7.31785786808628,1.73645013002339
944,2,0,1,1,12.9437754023925,7.93681310614301
945,2,0,1,1,7.64778441324561,5.05500901994266
946,3,1,1,1,5.0631038964772,1.97576404748891
947,2,0,1,1,8.42997936391742,7.22425451606761
948,1,1,0,0,18.2047559121309,3.40098150197204
949,2,1,0,0,13.3421275864757,2.16686353555467
950,3,0,1,1,1.61050054895881,6.84703765268636
951,3,0,1,1,2.35713717525954,0.471877051228383
952,2,1,1,1,6.59391002506308,1.04736191714534
953,3,0,1,1,4.79274130274532,5.35941428013688
954,2,0,1,1,1.76349464406296,8.9417682126257
955,1,0,0,1,11.8910468940889,1.7555732466012
956,2,1,0,1,20.2288344175588,1.15185666647862
957,1,1,0,0,22.8164839207965,5.99136560257878
958,3,1,0,1,13.2856184224986,1.48641230620314
959,2,0,0,1,4.7987977016551,2.06274046259565
960,2,0,0,0,6.80284891485547,0.613906714087972
961,1,0,0,0,13.3233050244772,2.04623597180754
962,3,1,1,0,3.97065095523625,1.94952693515772
963,2,1,0,1,27.2832816716407,3.3688249357094
964,2,1,0,1,8.7100980204347,3.06287805530373
965,3,1,0,0,6.86008174514193,0.889034908372481
966,2,1,0,1,11.8494112843491,1.6501188667729
967,2,0,1,1,9.65474395146804,8.13939438530698
968,2,1,0,0,7.34930342381711,2.16544463135894
969,2,1,1,0,11.2436878303717,3.02575717699226
970,1,0,0,0,2.24447539945655,1.34889217879721
971,2,1,0,1,13.4101146766301,2.59174309019058
972,3,1,1,1,7.38702201059162,2.85023092388842
973,3,0,1,1,5.34336544801339,1.80355028390038
974,2,1,0,1,22.8825489332599,0.489228473981544
975,3,1,1,0,1.33791297780484,0.643755004704778
976,3,1,0,1,22.120685999827,0.974962697649163
977,1,0,0,0,13.0115900751605,0.856804323709657
978,2,0,1,0,1.84903636643043,1.59723300605829
979,3,1,1,0,4.96092279934856,3.78280794347407
980,3,1,1,1,0.963932309340398,1.34358353939121
981,3,1,1,1,5.16639221967159,1.56684287897523
982,3,0,1,1,2.9769386222771,4.06818485409211
983,1,0,0,0,9.61107305430459,1.46030838764805
984,3,1,1,1,3.68402160712949,1.55863205534488
985,3,0,1,0,3.06508082349052,2.32260407233872
986,2,1,0,1,24.8244252288019,0.212343880885081
987,2,1,0,1,13.8543664571118,4.09531060917041
988,2,0,1,1,4.96060042201112,12.9237992458128
989,2,1,0,0,10.9025684392621,3.21022335425976
990,3,0,1,1,4.05108561298791,2.17744331907001
991,1,0,0,1,16.7039884694594,11.3490953410591
992,3,1,1,0,2.4020572721611,1.19081074105359
993,2,1,0,1,25.2649959735894,1.31325947879598
994,2,1,0,1,20.4702140763312,2.47858526225762
995,3,0,1,1,4.18238076023783,2.50456530803871
996,3,0,1,1,7.15465581266656,5.99099464792497
997,2,0,1,1,2.21603365330004,0.838846300302995
998,2,1,0,0,6.74744566646611,2.80089554679453
999,1,0,0,1,15.7757136705721,7.06353829428433
1000,2,1,0,0,2.57333055173838,3.44284187930532
1001,3,1,1,1,3.89233037374448,0.447470659514396
1002,2,1,0,1,32.8700026718371,0.736876014467726
1003,3,0,1,1,4.64096075849326,1.2103327639919
1004,3,1,1,0,1.99909365562187,2.68069611404101
1005,2,0,1,0,3.62596555671143,1.17001205402675
1006,2,1,0,1,12.6928822863383,2.31844564631522
1007,3,0,1,1,2.64175465303772,2.78317589658743
1008,2,1,0,0,9.44885588010712,2.30869286456549
1009,1,1,0,1,27.1566204899322,3.9304825600163
1010,1,1,0,0,19.858247369367,2.98219822812086
1011,2,0,0,1,11.5114241637314,1.23263081569519
1012,2,0,0,1,12.0364101430563,1.37062805833935
1013,2,0,1,0,0.830831341261678,3.08330586361347
1014,3,0,1,1,5.64097536085,1.75886297106765
1015,2,0,0,0,2.02457063865083,0.965076695927977
1016,3,0,1,1,4.17141685542986,1.41561201833541
1017,2,0,0,0,2.3698828266203,1.10262873875859
1018,2,0,1,1,5.27757510078225,2.34220385704225
1019,2,0,0,1,12.3618785523726,4.78925716781978
1020,3,1,0,0,9.51923809220755,0.794184152845861
1021,1,0,0,0,13.8896520763676,1.99246502574837
1022,3,0,1,0,1.05250653811726,0.203120045196548
1023,1,0,0,1,12.6501766217277,3.86706856918646
1024,3,0,1,1,8.04497424664341,2.74659328814075
1025,2,0,1,1,5.87234156101857,3.29623988859586
1026,2,1,1,1,12.0302307331449,3.61961783430181
1027,2,0,1,1,7.24789949201899,0.855135744981908
1028,2,1,0,1,4.32258418660071,2.26882149109408
1029,1,1,0,1,41.9123299769983,1.23116121101815
1030,2,0,0,1,11.9307923793657,4.40244300748951
1031,2,0,1,1,4.47995932778149,4.72836284536456
1032,3,1,1,1,5.87164968757878,1.72636337914742
1033,2,1,0,1,13.4046828580981,1.59733351392543
1034,2,1,0,1,6.68275473535835,1.10141393199458
1035,3,1,1,1,3.51829577913057,1.52270307083327
1036,1,0,0,0,4.5799195861899,3.61040724243866
1037,2,0,1,1,1.53833435091464,4.65337230721148
1038,3,0,0,1,4.18722466363892,1.74722392062821
1039,1,0,0,1,14.9117873782397,1.00011002962157
1040,2,0,0,1,20.330898472294,5.35059631806942
1041,3,1,1,1,4.43394401238038,1.58196139899168
1042,3,0,1,1,3.37113044079766,0.508778155628565
1043,3,1,1,1,6.905212264079,0.644272493907985
1044,1,1,1,1,26.4433611326535,1.48426217640309
1045,2,0,0,1,13.7336871427452,1.52924596929973
1046,1,0,0,1,6.51081867413862,0.300001005372111
1047,3,1,1,1,5.87775476590034,2.20814994890335
1048,2,0,1,1,7.69402079948394,5.19798034677861
1049,3,0,1,1,3.70313691616009,2.47740983729022
1050,2,1,0,1,14.0416639929483,1.03492636282085
1051,2,0,0,1,17.3315263421594,0.822699278688617
1052,3,1,1,1,1.25871199916175,0.382334715851888
1053,2,1,0,0,15.9405694154565,2.12900568919962
1054,2,0,0,0,4.65764714629124,1.28573283740453
1055,1,0,0,1,21.6212851662809,4.55925232745948
1056,1,0,0,0,5.91830361757106,2.29697187394482
1057,1,0,0,1,22.7026571389788,7.96786596769972
1058,1,0,0,0,7.12866040584604,1.29588972152966
1059,2,1,0,1,5.25980836393579,0.642078856108779
1060,3,1,1,0,0.758129861933365,2.01474710355368
1061,1,1,0,0,32.1580630093002,1.68657589023453
1062,2,0,1,1,4.07475029944716,4.65230146894475
1063,1,0,0,0,7.52164061828237,1.55412022006914
1064,3,0,1,0,1.44005521373935,0.775580499658905
1065,1,0,1,1,7.26615477073594,9.95853053203697
1066,3,0,1,0,4.9466299220367,0.903548727877606
1067,2,0,0,1,1.96392410043374,1.13078578108855
1068,1,0,0,1,16.8128619357448,1.67383115967046
1069,3,1,1,1,2.27746194657338,0.500932693834345
1070,1,1,0,1,24.5923405210305,4.06371629095221
1071,2,1,0,1,10.5147340601401,1.69510147620349
1072,3,0,1,0,3.67157337288104,0.891731042842131
1073,2,1,0,1,12.9060866204905,0.370788053523751
